log_sequence,timestamp,experiment,practice,experiment_start_time,experiment_end_time,experiment_elapsed_time,subject_id,subject_age,subject_gender,subject_handedness,condition,target_stimulus,target_position,non_target_stimulus,non_target_position,stimulus_a_times_displayed,stimulus_b_times_displayed,trial_type,trial_subtype,trial_sequence,trial_start_time,trial_end_time,trial_elapsed_time,correct,response_time,response_time_average,velocity_average,distance_step_average,distance_total,distance_direct,angle_direct,timestamps_tracking,xpos_tracking,ypos_tracking,velocity_tracking,distance_tracking,angle_tracking,fullscreen,viewport_width,viewport_height,device_dpi,device_info
0,2023-09-28 14:23:04.697,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,9069,205,23,female,m,experimental,cat,Target.a,printer,Target.b,null,null,control,control,0,2023-09-28 14:23:04.408,2023-09-28 14:23:04.697,290,true,68000,Infinity,0.000402279928500566,null,33.00665327141926,32.7566787083184,0.05149382346406581,"201,240,259,269","[239, 221, 214, 207]","[185, 183, 181, 178]","[0, 0.00046437872503268807, 0.00038316367838318513, 0.0007615773105863909]","[0, 18.110770276274835, 7.280109889280518, 7.615773105863909]","[0, 0.03289304001225458, 0.010432738852323367, 0.008168044599465024]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
1,2023-09-28 14:23:08.333,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,12705,205,23,female,m,experimental,donut,Target.b,shield,Target.a,null,null,control,control,0,2023-09-28 14:23:07.112,2023-09-28 14:23:08.333,1221,true,1045000,1113001,0.0015245353032812639,null,624.2995527243473,571.6082574630985,0.5441728745087263,"146,162,179,196,214,230,246,264,279,295,314,329,346,364,380,396,629,666,700,730,765,797,827,858,860,896,925,955,998,1060,1095,1123,1126,1165,1191","[721, 721, 721, 721, 721, 721, 721, 721, 720, 719, 717, 715, 713, 712, 710, 709, 707, 708, 711, 716, 723, 731, 735, 741, 743, 745, 746, 747, 748, 753, 768, 858, 933, 1007, 1081]","[659, 653, 644, 634, 626, 618, 610, 603, 594, 586, 579, 573, 567, 562, 558, 554, 524, 520, 516, 509, 502, 494, 490, 484, 481, 480, 479, 477, 477, 473, 463, 389, 327, 268, 215]","[0, 0.000375, 0.0005294117647058823, 0.000588235294117647, 0.00044444444444444447, 0.0005, 0.0005, 0.00038888888888888887, 0.0006036923425424944, 0.0005038911092686594, 0.00038316367838318513, 0.00042163702135578394, 0.0003720326659021623, 0.0002832788618662658, 0.00027950849718747374, 0.00025769410160110377, 0.00012904117062981037, 0.0001114352871788557, 0.00014705882352941175, 0.00028674417556808754, 0.000282842712474619, 0.0003535533905932738, 0.00018856180831641268, 0.0002737187540076958, 0.0018027756377319946, 0.00006211299937499417, 0.000048765984909417076, 0.00007453559924999299, 0.00002325581395348837, 0.00010327619737794917, 0.0005150787536377128, 0.004161289046751288, 0.032436262286384215, 0.0024267032964268398, 0.003500845206484187]","[0, 6, 9, 10, 8, 8, 8, 7, 9.055385138137417, 8.06225774829855, 7.280109889280518, 6.324555320336759, 6.324555320336759, 5.0990195135927845, 4.47213595499958, 4.123105625617661, 30.066592756745816, 4.123105625617661, 5, 8.602325267042627, 9.899494936611665, 11.313708498984761, 5.656854249492381, 8.48528137423857, 3.605551275463989, 2.23606797749979, 1.4142135623730951, 2.23606797749979, 1, 6.4031242374328485, 18.027756377319946, 116.51609330903607, 97.30878685915265, 94.64142856064674, 91.02197536858887]","[0, 0.0045528476117733885, 0.006900343809308536, 0.007768093475869921, 0.006291880210250467, 0.0063613818710224, 0.00643151807303218, 0.005685603806621675, 0.006709105514403341, 0.005966913257740246, 0.004516725502807451, 0.003723239650420737, 0.0037666681017760944, 0.0036281623666984775, 0.002104704894514703, 0.0028085319535889977, 0.025465747253764468, 0.004336122757429158, 0.0056912103815450425, 0.009792098771114945, 0.011090020324780908, 0.012620047787224541, 0.006287248182782407, 0.009401164580321881, 0.0040734194200505785, 0.0021735909116117917, 0.0015591378373058667, 0.0025084421357511764, 0.0006066501858485533, 0.006816016341687324, 0.018341032261364007, 0.11686200977975461, 0.08855670595471962, 0.07699657162134009, 0.06377991792056165]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
2,2023-09-28 14:23:13.668,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,18040,205,23,female,m,experimental,gift,Target.a,barrel,Target.b,null,null,control,control,0,2023-09-28 14:23:13.461,2023-09-28 14:23:13.668,207,true,20000,566501,0.0002850438562747845,null,11.40175425099138,11.40175425099138,0.004697675052009064,"133,153","[265, 256]","[282, 275]","[0, 0.000570087712549569]","[0, 11.40175425099138]","[0, 0.004697675052009064]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
3,2023-09-28 14:23:17.236,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,21608,205,23,female,m,experimental,rainbow,Target.b,shield,Target.a,null,null,control,control,0,2023-09-28 14:23:15.931,2023-09-28 14:23:17.236,1305,true,1131000,754667.6666666666,0.0011018576260130681,null,1108.5159811168528,768.7684957124609,0.5865174076469749,"147,164,181,196,214,230,247,263,280,297,314,484,516,549,580,612,621,740,771,798,831,868,897,929,966,994,1024,1054,1084,1119,1150,1182,1211,1251,1278","[712, 712, 712, 711, 711, 709, 707, 703, 699, 694, 687, 679, 583, 573, 570, 570, 571, 571, 571, 571, 573, 578, 589, 766, 862, 980, 1238, 1274, 1316, 1321, 1330, 1331, 1338, 1340, 1341]","[666, 662, 654, 644, 633, 621, 608, 594, 580, 566, 553, 541, 445, 438, 434, 433, 433, 432, 431, 428, 405, 399, 393, 367, 340, 302, 231, 226, 224, 224, 224, 224, 224, 224, 224]","[0, 0.00023529411764705883, 0.00047058823529411766, 0.000669991708074726, 0.0006111111111111111, 0.0007603453162872775, 0.0007737027316450533, 0.0009100137361600648, 0.0008564835163859433, 0.0008744746321952062, 0.0008685190035431411, 0.00008483650059915268, 0.004242640687119285, 0.0003698956247192031, 0.00016129032258064516, 0.00003125, 0.00011111111111111112, 0.000008403361344537815, 0.000032258064516129034, 0.00011111111111111112, 0.0006995997806433452, 0.00021108782907855821, 0.00043206772710833335, 0.005590606658717817, 0.0026952600224748103, 0.00442741920494621, 0.008919703532691605, 0.0012115187896924165, 0.0014015864027752426, 0.00014285714285714287, 0.00029032258064516127, 0.00003125, 0.0002413793103448276, 0.00005, 0.000037037037037037037]","[0, 4, 8, 10.04987562112089, 11, 12.165525060596439, 13.152946437965905, 14.560219778561036, 14.560219778561036, 14.866068747318506, 14.7648230602334, 14.422205101855956, 135.7645019878171, 12.206555615733702, 5, 1, 1, 1, 1, 3, 23.08679276123039, 7.810249675906654, 12.529964086141668, 178.89941307897016, 99.72462083156798, 123.96773773849388, 267.5911059807482, 36.345563690772494, 42.04759208325728, 5, 9, 1, 7, 2, 1]","[0, 0.003004730173850463, 0.0060601965645364665, 0.006972007176251462, 0.008564432782068839, 0.008098423920101077, 0.009074305644202977, 0.00869965804875405, 0.008931271267313098, 0.008465643002588388, 0.006406792264168134, 0.004989209509176883, 0.02080748730111913, 0.0006975832991037893, 0.0018927715241215037, 0.0011114963190345891, 0.0008441218445463291, 0.001112849547509692, 0.0011147266253726102, 0.0033554620409325595, 0.0279414917609813, 0.011085426463508378, 0.015799621946456614, 0.141596070064577, 0.07110143454738489, 0.07676769419991569, 0.11445915648915025, 0.00890233002867323, 0.006970674632283757, 0.0006261837970649238, 0.0011155954126051395, 0.00012304947289252968, 0.0008563371789145277, 0.00024306926572090554, 0.00012127013038936036]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
4,2023-09-28 14:23:20.290,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,24663,205,23,female,m,experimental,cloud,Target.b,spoon,Target.a,null,null,phono,prime,0,2023-09-28 14:23:19.320,2023-09-28 14:23:20.290,970,true,804000,767001,0.0021573652417593097,null,734.8884468562849,663.2563606932089,0.570188984018041,"140,158,174,191,207,224,241,257,398,416,434,448,450,469,473,499,517,523,569,573,604,607,635,640,671,674,706,708,738,757,759,792,823,843,845,871,893,921,942,944","[717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 717, 717, 718, 718, 719, 722, 725, 730, 742, 801, 849, 904, 957, 1010, 1107, 1156, 1186, 1207]","[639, 628, 613, 596, 580, 568, 559, 551, 545, 522, 519, 516, 512, 509, 506, 504, 503, 502, 501, 500, 499, 498, 496, 493, 491, 487, 482, 477, 471, 466, 455, 409, 370, 328, 290, 258, 218, 204, 197, 192]","[0, 0.0006111111111111111, 0.0009375, 0.001, 0.001, 0.0007058823529411765, 0.0005294117647058823, 0.0005, 0.000042553191489361704, 0.0012777777777777779, 0.00017568209223157663, 0.00021428571428571427, 0.002, 0.00015789473684210527, 0.00075, 0.00007692307692307693, 0.00005555555555555556, 0.00016666666666666666, 0.00002173913043478261, 0.00025, 0.000032258064516129034, 0.0003333333333333333, 0.0000798595706249925, 0.0006, 0.00007213122508063838, 0.0013333333333333333, 0.0001593443597997745, 0.0029154759474226506, 0.00022360679774997898, 0.00037216146378239343, 0.008139410298049854, 0.0022670636502143135, 0.001995051109169836, 0.0034601300553591913, 0.03260751447136074, 0.0023812010295637086, 0.004769262811860449, 0.0018200274723201295, 0.0014669449334047012, 0.010793516572461451]","[0, 11, 15, 17, 16, 12, 9, 8, 6, 23, 3.1622776601683795, 3, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 2.23606797749979, 3, 2.23606797749979, 4, 5.0990195135927845, 5.830951894845301, 6.708203932499369, 7.0710678118654755, 16.278820596099706, 74.81310045707235, 61.84658438426491, 69.20260110718382, 65.21502894272147, 61.91122676865643, 104.92378186092989, 50.96076922496363, 30.805843601498726, 21.587033144922902]","[0, 0.008615871249088075, 0.011962016719832625, 0.013859116217384643, 0.013342327127711311, 0.010199651264652217, 0.007759575187608145, 0.006977157129889125, 0.005282471149841337, 0.020647495685993125, 0.0020770348435998607, 0.0027522160988844705, 0.003686676189661715, 0.0027778281092697035, 0.0027888425639588854, 0.0018653584033562426, 0.000934520616270359, 0.0009357492806251104, 0.0009369787275563608, 0.0009382089505559079, 0.0009394399432658856, 0.0009406716987696855, 0.002538199131193796, 0.002835415282805815, 0.002546009727268681, 0.003805764773116818, 0.005428881810387381, 0.006729917940023702, 0.00770318814988147, 0.007986623926714497, 0.01807177624154754, 0.0779734593146637, 0.06111250617000047, 0.06292813554095969, 0.05382570653837761, 0.044137286845956004, 0.05565668982495693, 0.01976838943203751, 0.010070492686347904, 0.006851333524307665]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
5,2023-09-28 14:23:23.785,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,28158,205,23,female,m,experimental,cloud,Target.b,cactus,Target.a,null,null,phono,prime,0,2023-09-28 14:23:22.384,2023-09-28 14:23:23.785,1402,true,1236000,860801,0.001954104337046094,null,1304.7118512401737,657.0722943481942,0.5638436133141115,"163,168,185,201,218,235,252,267.999,285,302,402,416.999,435,469,493.999,500.999,519,552,581,585,609,618,636,669,692,713,729,749,773,785,802,818,835,868,885,916.999,940,952,969,999,1000.999,1017.999,1040,1052,1070,1103,1124,1135,1151,1184,1200,1201,1222,1250,1266,1282,1284,1301,1318,1336,1351.999,1370,1399","[717, 717, 717, 717, 719, 722, 726, 730, 734, 737, 744, 744, 744, 743, 740, 737, 733, 729, 718, 711, 700, 684, 664, 639, 610, 581, 552, 523, 457, 444, 438, 434, 433, 434, 438, 450, 506, 555, 621, 703, 788, 859, 917, 964, 1007, 1043, 1092, 1109, 1122, 1133, 1144, 1154, 1161, 1166, 1169, 1172, 1178, 1183, 1187, 1190, 1192, 1196, 1205]","[651, 645, 637, 626, 614, 602, 590, 574, 560, 550, 519, 515, 512, 508, 498, 492, 486, 479, 463, 455, 445, 435, 426, 416, 408, 399, 390, 379, 352, 346, 342, 339, 338, 338, 338, 338, 336, 334, 328, 316, 302, 291, 281, 273, 267, 262, 256, 254, 253, 251, 249, 246, 245, 244, 243, 240, 236, 232, 230, 228, 227, 223, 211]","[0, 0.0012, 0.00047058823529411766, 0.0006875, 0.0007156191212115552, 0.0007276068751089988, 0.0007440653318043246, 0.0010308408339565374, 0.0008564331379660629, 0.0006141356769947383, 0.00031780497164141406, 0.00026668444562970864, 0.00016665740792178211, 0.0001212678125181665, 0.0004176289655150426, 0.0009583148474999099, 0.0004005945531319359, 0.0002443108408575318, 0.0006695340634119862, 0.0026575364531836623, 0.0006194195311382711, 0.002096440251568134, 0.0012184284555256282, 0.000815934061687046, 0.0013079659962166369, 0.0014459263286370453, 0.001897778306336122, 0.0015508062419270824, 0.002971216081001178, 0.0011931517552730294, 0.0004241825029957634, 0.0003125, 0.00008318903308077031, 0.000030303030303030302, 0.00023529411764705883, 0.00037501171911622237, 0.0024362289858913784, 0.004086733278413076, 0.003898362711948445, 0.0027624465806800878, 0.04309416018865787, 0.004226297634514366, 0.0026751400335552314, 0.003972999147020072, 0.0024120325940102678, 0.0011013807179021968, 0.0023507609613709493, 0.00155611297896579, 0.0008149003006503311, 0.0003387981784090591, 0.0006987712429686843, 0.01044030650891055, 0.0003367175148507369, 0.00018210783977117088, 0.0001976423537605237, 0.0002651650429449553, 0.003605551275463989, 0.0003766543669078146, 0.0002630668208823282, 0.00020030840419244384, 0.00013976298378022312, 0.00031425222207057276, 0.0005172413793103448]","[0, 6, 8, 11, 12.165525060596439, 12.36931687685298, 12.649110640673518, 16.492422502470642, 14.560219778561036, 10.44030650891055, 31.78049716414141, 4, 3, 4.123105625617661, 10.44030650891055, 6.708203932499369, 7.211102550927978, 8.06225774829855, 19.4164878389476, 10.63014581273465, 14.866068747318506, 18.867962264113206, 21.93171219946131, 26.92582403567252, 30.083217912982647, 30.364452901377952, 30.364452901377952, 31.016124838541646, 71.30918594402827, 14.317821063276353, 7.211102550927978, 5, 1.4142135623730951, 1, 4, 12, 56.0357029044876, 49.040799340956916, 66.27216610312357, 82.87339742040264, 86.14522621712709, 71.84705978674423, 58.855755878248644, 47.67598976424087, 43.41658669218482, 36.345563690772494, 49.36598018878993, 17.11724276862369, 13.038404810405298, 11.180339887498949, 11.180339887498949, 10.44030650891055, 7.0710678118654755, 5.0990195135927845, 3.1622776601683795, 4.242640687119285, 7.211102550927978, 6.4031242374328485, 4.47213595499958, 3.605551275463989, 2.23606797749979, 5.656854249492381, 15]","[0, 0.004606042048606608, 0.0062013099802505686, 0.008639749265332763, 0.010952048345818127, 0.011780098797271802, 0.012590424487358524, 0.016088131085372943, 0.014598967419026847, 0.010624389677643157, 0.032008378763375964, 0.0036256223464063244, 0.002731217267048951, 0.003031158601988147, 0.007356582001031044, 0.003727228323292379, 0.0031488361064881416, 0.004154308168699748, 0.008581389699609752, 0.0034707686742444224, 0.0030063822017152735, 0.00017847183241680493, 0.0039781740016651915, 0.006666434911576809, 0.012424340741338084, 0.012261519034735867, 0.01331373582853447, 0.011999259127329126, 0.02924097640564712, 0.005648230664883527, 0.0009590667255117937, 0.00017645328763043894, 0.00031404542385499883, 0.001118589977217359, 0.00444242911120882, 0.013026654027381889, 0.058035719167251296, 0.044432820103863326, 0.05580639076353893, 0.0634970877072086, 0.056457072490628195, 0.039350784382440336, 0.0292828998687243, 0.021380085771671494, 0.016788711058147377, 0.01307395678781041, 0.015832471877330032, 0.005122003525517494, 0.0033708682008949534, 0.0037662898091887814, 0.003699976712481216, 0.004286835904690185, 0.002054188918948281, 0.0016879997211497176, 0.0013344143221164213, 0.0029655720867885816, 0.004263654398942107, 0.004068122436842093, 0.0022599048644731303, 0.002091507356624465, 0.001119547686380318, 0.003844850463145317, 0.010991787688161971]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
6,2023-09-28 14:23:26.743,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,31115,205,23,female,m,experimental,cloud,Target.b,robe,Target.a,null,null,phono,prime,0,2023-09-28 14:23:25.917,2023-09-28 14:23:26.743,826,true,690000,832334.3333333334,0.0027548838605929602,null,702.4735815464242,673.238442158497,0.5817443561776618,"133,145.999,162.999,178,195,212,228,262,287,293,322,326,356,361,389,392,423,426,455,459,489,491.999,522,525,555,558,587,592,621,626,655,659,689,692,722,725,758.999,761,789,792,823","[726, 726, 728, 732, 735, 738, 741, 744, 745, 746, 748, 750, 753, 756, 759, 762, 765, 770, 776, 782, 790, 797, 806, 815, 825, 835, 845, 856, 869, 886, 905, 929, 963, 1003, 1041, 1078, 1116, 1149, 1175, 1195, 1209]","[647, 637, 625, 613, 601, 592, 583, 571, 564, 556, 549, 541, 532, 524, 516, 509, 502, 494, 486, 480, 474, 469, 464, 459, 452, 446, 441, 435, 427, 416, 402, 386, 361, 331, 304, 276, 247, 223, 203, 188, 178]","[0, 0.0007692899453804139, 0.0007156191212115552, 0.0008432178281896885, 0.0007276068751089988, 0.0005580489988532434, 0.0005929270612815711, 0.0003638034375544994, 0.000282842712474619, 0.0013437096247164249, 0.0002510382720441558, 0.00206155281280883, 0.00031622776601683794, 0.001708800749063506, 0.0003051429909041975, 0.0025385910352879694, 0.0002456701001891583, 0.003144660377352201, 0.0003448275862068965, 0.0021213203435596424, 0.0003333333333333333, 0.0028683978883103124, 0.00034317623215849474, 0.0034318767136623336, 0.0004068851871911234, 0.0038873012632302003, 0.0003855289616378948, 0.0025059928172283335, 0.0005263564662921982, 0.004049691346263318, 0.0008138223256004101, 0.007211102550927978, 0.0014067298564006128, 0.016666666666666666, 0.0015538482694408887, 0.015466810344160241, 0.001405972928935218, 0.020392009758224052, 0.0011715156762040519, 0.008333333333333333, 0.0005549887269059759]","[0, 10, 12.165525060596439, 12.649110640673518, 12.36931687685298, 9.486832980505138, 9.486832980505138, 12.36931687685298, 7.0710678118654755, 8.06225774829855, 7.280109889280518, 8.246211251235321, 9.486832980505138, 8.54400374531753, 8.54400374531753, 7.615773105863909, 7.615773105863909, 9.433981132056603, 10, 8.48528137423857, 10, 8.602325267042627, 10.295630140987, 10.295630140987, 12.206555615733702, 11.661903789690601, 11.180339887498949, 12.529964086141668, 15.264337522473747, 20.248456731316587, 23.600847442411894, 28.844410203711913, 42.20189569201838, 50, 46.61544808322666, 46.400431032480725, 47.80167361086848, 40.80441152620633, 32.802438933713454, 25, 17.204650534085253]","[0, 0.007729705560923574, 0.010776000795254424, 0.012265479218251189, 0.011719027981240424, 0.009371573572798955, 0.009437003056634773, 0.012034067433877206, 0.006594497273334219, 0.007504281955157403, 0.007337239109560772, 0.008253805237649204, 0.00982067089392978, 0.008985225785020192, 0.009026180258635625, 0.008157944683562086, 0.00818279352580468, 0.010309799831391327, 0.010892544866611622, 0.009012839920308779, 0.010093115198125314, 0.008530950311358048, 0.009541593083094041, 0.00943335707579788, 0.011700417235064093, 0.010634468210304518, 0.009570109292656523, 0.01084036188403731, 0.01344892978613916, 0.01774676842100207, 0.020953280497165747, 0.024222180232051093, 0.03514021845470824, 0.03990031442040432, 0.034630485841325366, 0.03348050578119338, 0.03283066566492881, 0.026116323533741305, 0.020621381312180765, 0.015033995419859916, 0.009864253562588996]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
7,2023-09-28 14:23:29.930,CandyCandle,null,2023-09-28T14:22:55.628,2023-09-28T14:27:40.739,34302,205,23,female,m,experimental,clown,Target.a,bat,Target.b,null,null,phono,critical,0,2023-09-28 14:23:28.796,2023-09-28 14:23:29.930,1134,true,976000,852858.1428571428,0.0018632320363051234,null,791.4226518167416,688.3153347122233,0.1783667857825445,"132,147,164,180,197,214,231,246,262,282,298,334,357,361,392,394,428,705,715,736,753,755,789,823,855,878,903,921,924,954,978,1001,1016,1034,1056,1058,1085,1106,1108","[714, 714, 715, 717, 719, 722, 725, 729, 733, 738, 743, 750, 753, 755, 756, 756, 757, 756, 754, 746, 738, 719, 646, 557, 518, 452, 426, 402, 380, 360, 339, 317, 295, 255, 239, 219, 200, 191, 171]","[644, 638, 631, 623, 614, 605, 596, 585, 573, 561, 549, 534, 529, 526, 524, 523, 522, 522, 521, 517, 512, 499, 455, 410, 390, 354, 337, 321, 308, 297, 287, 276, 267, 255, 249, 241, 233, 229, 221]","[0, 0.0004, 0.0004159451654038515, 0.0005153882032022075, 0.0005423261445466404, 0.0005580489988532434, 0.0005580489988532434, 0.0007803133273813084, 0.0007905694150420948, 0.00065, 0.0008125, 0.00045980403770130135, 0.0002535196476019696, 0.0009013878188659973, 0.00007213122508063838, 0.0005, 0.000041594516540385153, 0.0000036101083032490977, 0.00022360679774997898, 0.00042591770999995997, 0.0005549400665915649, 0.011510864433221338, 0.0025069108632188274, 0.0029332245444857615, 0.0013696629375506955, 0.0032686862833413047, 0.0012425779653607253, 0.0016024672335395508, 0.008517954892787092, 0.0007608474807008884, 0.000969141945801084, 0.0010694238153259865, 0.0015846485765339618, 0.0023200681130912336, 0.0007767276132106845, 0.010770329614269008, 0.0007635380788180853, 0.0004689932286569573, 0.010770329614269008]","[0, 6, 7.0710678118654755, 8.246211251235321, 9.219544457292887, 9.486832980505138, 9.486832980505138, 11.704699910719626, 12.649110640673518, 13, 13, 16.55294535724685, 5.830951894845301, 3.605551275463989, 2.23606797749979, 1, 1.4142135623730951, 1, 2.23606797749979, 8.94427190999916, 9.433981132056603, 23.021728866442675, 85.23496934944014, 99.72963451251589, 43.829214001622255, 75.17978451685, 31.064449134018133, 28.844410203711913, 25.553864678361276, 22.825424421026653, 23.259406699226016, 24.596747752497688, 23.769728648009426, 41.7612260356422, 17.08800749063506, 21.540659228538015, 20.615528128088304, 9.848857801796104, 21.540659228538015]","[0, 0.004653109570106476, 0.006172382536830384, 0.0077082229853321985, 0.008572857027529955, 0.009334011438092111, 0.00940324987123825, 0.011808818528486314, 0.01275055615364137, 0.013520634014349943, 0.013616683525490643, 0.0176224911679859, 0.006316928000965748, 0.003917223037146656, 0.00240546603398176, 0.0008940521844243251, 0.0015130747072630156, 0.0006179152028983047, 0.00034204842901870935, 0.0013848791577539476, 0.000498005483557026, 0.0001704596034445274, 0.0069281152733246055, 0.02090761463072354, 0.010815186674796945, 0.01905217111995218, 0.004874099609360195, 0.004552108814706128, 0.007296355806793982, 0.008673493263795023, 0.012721297134116884, 0.013846711071782907, 0.019249208521838146, 0.04978090193608928, 0.020488935736094234, 0.027300736428689142, 0.028275755075589982, 0.014165091158942348, 0.036635456432011576]",false,1440,820,320,"{browserName: BrowserName.safari, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, deviceMemory: null, language: da-DK, languages: [da-DK], platform: MacIntel, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15, vendor: Apple Computer, Inc., vendorSub: , hardwareConcurrency: 4, maxTouchPoints: 0}"
